hidden,g,phi,task,mse_control,mse_lesion_connectivity,mse_lesion_activity,log_mse_control,log_mse_lesion_connectivity,log_mse_lesion_activity
16,0.1,tanh,go,0.004637473728507757,0.44551435112953186,0.4631667137145996,-5.373585516076434,-0.8085258190558151,-0.769668216888853
16,0.1,tanh,discrimination,0.0006381954881362617,0.3257605731487274,0.40631452202796936,-7.3568659138156605,-1.121592605641372,-0.9006277344958362
16,0.1,tanh,flop,0.00011063853889936581,0.126040518283844,0.09018978476524353,-9.109242076593688,-2.071151850043092,-2.4058391092665814
16,0.1,tanh,integrator,0.04862147197127342,1.2264482975006104,0.6732969284057617,-3.0236900355365313,0.20412242932369035,-0.3955688454407706
16,0.1,relu,go,0.013523422181606293,0.43801558017730713,0.45399653911590576,-4.303332120455472,-0.8255007980572638,-0.7896657040625635
16,0.1,relu,discrimination,0.04852224886417389,0.05018503591418266,0.04953731968998909,-3.025732846759978,-2.9920383860808286,-3.0050289603412144
16,0.1,relu,flop,0.00019941185018979013,0.00019438187882769853,0.00020627054618671536,-8.520138272965722,-8.545685886189709,-8.486321919836032
16,0.1,relu,integrator,0.0014056731015443802,0.0011860140366479754,0.0013313137460500002,-6.567239015084317,-6.737157143191669,-6.62158904529615
16,0.5,tanh,go,0.020066630095243454,2.950314998626709,0.10588957369327545,-3.9086970378333055,1.0819119438467306,-2.245358485487292
16,0.5,tanh,discrimination,0.0068685091100633144,0.05246030166745186,0.054156940430402756,-4.980808210845768,-2.9476985541319625,-2.9158691432883845
16,0.5,tanh,flop,0.00011665542842820287,0.01580752618610859,0.2557336688041687,-9.056286024547003,-4.1472691114705755,-1.3636187322824702
16,0.5,tanh,integrator,0.0207931250333786,0.5711835026741028,0.5582706928253174,-3.8731328741524464,-0.5600447502469211,-0.5829113216397235
16,0.5,relu,go,0.028689062222838402,0.18790853023529053,0.2346467226743698,-3.551239336074548,-1.6717999758534587,-1.4496742037074781
16,0.5,relu,discrimination,0.06485634297132492,0.053494494408369064,0.053280528634786606,-2.7355805631134005,-2.9281765386303777,-2.932184330975151
16,0.5,relu,flop,0.00021944606851320714,0.142800435423851,0.14243970811367035,-8.424404057172978,-1.94630717989467,-1.948836469762596
16,0.5,relu,integrator,0.001110275974497199,0.08813716471195221,0.11273394525051117,-6.803146668886983,-2.4288609880916856,-2.1827247031947814
16,0.9,tanh,go,0.004625213798135519,0.43405619263648987,0.0416756272315979,-5.37623268246227,-0.8345812771420973,-3.177838799910298
16,0.9,tanh,discrimination,0.006076439283788204,0.05210661515593529,0.05165161192417145,-5.103336398674341,-2.9544633679194288,-2.963233875303827
16,0.9,tanh,flop,0.00012916902778670192,0.05881423503160477,0.0636972114443779,-8.95438871836707,-2.833371361002955,-2.7536144937456255
16,0.9,tanh,integrator,0.007978308945894241,0.7251412868499756,0.5571169853210449,-4.831028801518918,-0.3213887647000343,-0.5849800336011777
16,0.9,relu,go,0.015050874091684818,0.24577592313289642,0.25761672854423523,-4.196319210292067,-1.40333503972808,-1.356282346859536
16,0.9,relu,discrimination,0.006620366591960192,81000004583424.0,0.05189021676778793,-5.017604534137406,32.02547032718647,-2.9586250081629983
16,0.9,relu,flop,0.0002213091211160645,1.1772127151489258,1.2628978490829468,-8.415950095687652,0.16314953849870373,0.23340896051147528
16,0.9,relu,integrator,0.0008788946433924139,38.47771072387695,38.3983154296875,-7.036845527084663,3.650079131405009,3.648013589612853
32,0.1,tanh,go,0.003651382401585579,1.543302297592163,1.191738247871399,-5.612649442931255,0.4339244696763191,0.17541295381767386
32,0.1,tanh,discrimination,0.0012250023428350687,0.09528803080320358,0.11350660771131516,-6.704812522468852,-2.3508510711393424,-2.175894226034427
32,0.1,tanh,flop,0.00012622837675735354,0.023704053834080696,0.15586091578006744,-8.977417777686817,-3.742109197616561,-1.8587912349259097
32,0.1,tanh,integrator,0.008006258867681026,0.5290171504020691,0.5410305857658386,-4.827531684725023,-0.6367344272295777,-0.6142794661222013
32,0.1,relu,go,0.01117100939154625,0.010165668092668056,0.008512715809047222,-4.494433303686032,-4.588739109254125,-4.766194255810569
32,0.1,relu,discrimination,0.019429776817560196,0.027709726244211197,0.025562530383467674,-3.9409485021456243,-3.5859717994699736,-3.6666276565845104
32,0.1,relu,flop,0.0003005002217832953,0.9261980056762695,1.2880176305770874,-8.110062065941712,-0.07666723817007583,0.25310431592472543
32,0.1,relu,integrator,0.0002805897674988955,0.0002752706059254706,0.00030063727172091603,-8.178616857465125,-8.197755922582365,-8.109606097244114
32,0.5,tanh,go,0.003363564610481262,1.0533424615859985,0.8801605701446533,-5.694753971382898,0.05196840495581779,-0.12765092208132447
32,0.5,tanh,discrimination,0.0002327161782886833,0.10362899303436279,0.05311255529522896,-8.365690965841168,-2.2669381327649702,-2.9353419324454166
32,0.5,tanh,flop,0.00014154310338199139,0.3038821220397949,0.3064405024051666,-8.86290626972691,-1.1911154092209293,-1.182731661845347
32,0.5,tanh,integrator,0.0076441229321062565,0.37511759996414185,0.37301400303840637,-4.873818170563587,-0.9805157022695201,-0.986139318385066
32,0.5,relu,go,0.010089300572872162,0.45615196228027344,0.4573936462402344,-4.5962797658624766,-0.7849292743687689,-0.7822108885257173
32,0.5,relu,discrimination,0.0038249504286795855,0.052954088896512985,0.052907951176166534,-5.566209771609948,-2.9383299880745697,-2.9392016456250194
32,0.5,relu,flop,0.0004428827960509807,0.9179053902626038,0.8844221234321594,-7.722205391657298,-0.08566095438888502,-0.12282081512384228
32,0.5,relu,integrator,0.0003282450488768518,0.45872166752815247,0.46649056673049927,-8.021750128286284,-0.7793116416772099,-0.7625174802700415
32,0.9,tanh,go,0.0020049118902534246,0.866858184337616,0.6755847930908203,-6.2121551641999755,-0.14287988612556468,-0.39217660304838325
32,0.9,tanh,discrimination,0.0004522229719441384,0.07340194284915924,0.05350327119231224,-7.701335199003496,-2.611804874377379,-2.928012483167844
32,0.9,tanh,flop,0.000155957619426772,0.6900700330734253,0.7325562834739685,-8.765926257965015,-0.37096218933346237,-0.31121510353564047
32,0.9,tanh,integrator,0.008659775368869305,0.5375970602035522,0.48881709575653076,-4.749066495673855,-0.6206459581595174,-0.7157668967843749
32,0.9,relu,go,0.009575208649039268,0.44822749495506287,0.45573121309280396,-4.64857795313047,-0.8024543742155905,-0.7858520882306564
32,0.9,relu,discrimination,0.003013010835275054,0.050894591957330704,0.05073730647563934,-5.804815422665513,-2.97799860945292,-2.9810938110517546
32,0.9,relu,flop,0.0004526138072833419,1.0218828916549683,0.9972977042198181,-7.70047131863859,0.021646897794119345,-0.002705953572534307
32,0.9,relu,integrator,0.0006595680024474859,0.43065977096557617,0.43388715386390686,-7.323925478996005,-0.8424368951257266,-0.8349707928297325
64,0.1,tanh,go,0.0009270939044654369,0.3265744149684906,0.6836162209510803,-6.983455698213382,-1.1190974390265918,-0.38035859930501925
64,0.1,tanh,discrimination,0.00023270821839105338,0.05542319267988205,0.05561777949333191,-8.365725170741847,-2.892757132403271,-2.889252353782821
64,0.1,tanh,flop,0.00012140654871473089,0.6498121619224548,0.8881322145462036,-9.016365737509323,-0.4310719395134614,-0.11863465681828707
64,0.1,tanh,integrator,0.1464758962392807,0.8318542838096619,0.6097562909126282,-1.920894394851583,-0.18409799315151698,-0.4946959247394471
64,0.1,relu,go,0.014478753320872784,0.016008274629712105,0.013410544954240322,-4.235072992355902,-4.134649526068746,-4.311713944614149
64,0.1,relu,discrimination,0.00048547773621976376,0.0010123677784577012,0.00032435363391414285,-7.6303771287102,-6.895463356688668,-8.033676174686322
64,0.1,relu,flop,0.0001899391645565629,0.20157696306705475,0.32748815417289734,-8.56880672361885,-1.601584019815015,-1.116303395025433
64,0.1,relu,integrator,0.00032997026573866606,0.00026473740581423044,0.0003705579729285091,-8.016508011385566,-8.23677214472103,-7.900500653326897
64,0.5,tanh,go,0.0007330589578486979,1.1193716526031494,1.1378521919250488,-7.218284425685088,0.11276750341242095,0.12914244319558046
64,0.5,tanh,discrimination,0.00019279468688182533,0.10367114096879959,0.32365426421165466,-8.55388473383443,-2.2665314959316634,-1.1280794186976668
64,0.5,tanh,flop,0.0001319105358561501,0.05610942840576172,0.166540265083313,-8.933386623825667,-2.8804514163008768,-1.7925181664661534
64,0.5,tanh,integrator,0.004899166990071535,0.4625447690486908,0.46583589911460876,-5.318690090343756,-0.7710119287711605,-0.7639218546978239
64,0.5,relu,go,0.015573781915009022,0.014410516247153282,0.01276938896626234,-4.162166425071078,-4.2397970439945745,-4.360704459239713
64,0.5,relu,discrimination,0.003978803288191557,0.003648481797426939,0.0011909957975149155,-5.5267741862583994,-5.61344414382766,-6.732965517150115
64,0.5,relu,flop,0.0004872384306509048,1.0872117280960083,0.8845942616462708,-7.626756964033145,0.08361637122855586,-0.12262620051641794
64,0.5,relu,integrator,0.0002827125135809183,0.19640634953975677,0.19611604511737823,-8.171080029720432,-1.6275695539522,-1.6290487280286918
64,0.9,tanh,go,0.0029406165704131126,0.6017864346504211,0.6864941120147705,-5.829136001791667,-0.5078526563323394,-0.37615763062841534
64,0.9,tanh,discrimination,0.00021728758292738348,0.1252250373363495,0.06805141270160675,-8.434288814868488,-2.0776428615843825,-2.687491790341043
64,0.9,tanh,flop,0.00015755189815536141,0.11274106800556183,0.5808060169219971,-8.755755641878242,-2.182661523200243,-0.5433384558110299
64,0.9,tanh,integrator,0.0029043431859463453,0.49686679244041443,0.43891021609306335,-5.841548012023168,-0.6994333120688847,-0.8234604059740565
64,0.9,relu,go,0.011655147187411785,0.4574340283870697,0.4569532573223114,-4.452007377881598,-0.7821226049112584,-0.7831741748894835
64,0.9,relu,discrimination,0.0005157992127351463,0.054097119718790054,0.0528152659535408,-7.569792990816864,-2.9169743344954253,-2.9409550021513704
64,0.9,relu,flop,0.0004354609118308872,0.7587188482284546,0.7531967163085938,-7.739105520393625,-0.27612399415183253,-0.2834288418626609
64,0.9,relu,integrator,0.0006536595174111426,0.404196560382843,0.4036579728126526,-7.332923957653713,-0.9058539837399596,-0.9071873615396882
128,0.1,tanh,go,0.0030070473439991474,0.5712813138961792,0.6240549683570862,-5.806796630504031,-0.5598735218276355,-0.4715168241765902
128,0.1,tanh,discrimination,0.0002135000249836594,0.10243581235408783,0.10854815691709518,-8.45187360827612,-2.2785188974976296,-2.220561361916721
128,0.1,tanh,flop,0.000144420366268605,0.2546648383140564,0.442219614982605,-8.842782300809535,-1.3678069579045646,-0.8159486538252319
128,0.1,tanh,integrator,0.08451749384403229,0.8751131892204285,0.8265678882598877,-2.4707967383062672,-0.13340204188162957,-0.19047322563891902
128,0.1,relu,go,0.020765528082847595,0.02138359285891056,0.02027803659439087,-3.8744609708311435,-3.8451313398464815,-3.898216919818262
128,0.1,relu,discrimination,0.0057024601846933365,0.0007558263023383915,0.0009000476566143334,-5.166857585909311,-7.187698966994992,-7.013062844248156
128,0.1,relu,flop,0.00043972916319034994,0.00044473810703493655,0.0004015450249426067,-7.729351558777133,-7.718024972562972,-7.820190889040208
128,0.1,relu,integrator,0.000639510340988636,0.0005880993558093905,0.0005292178248055279,-7.354807766648226,-7.4386146518749365,-7.54411044374059
128,0.5,tanh,go,0.004659273196011782,0.6735228300094604,0.6366466283798218,-5.368895809529702,-0.39523338614206976,-0.45154052085385105
128,0.5,tanh,discrimination,0.00023266725474968553,0.09771883487701416,0.058487892150878906,-8.365901216295761,-2.325660955739669,-2.8389355179457887
128,0.5,tanh,flop,0.00013193410995882004,0.0863640233874321,0.08614531904459,-8.933207926981849,-2.449184085867801,-2.451719652428214
128,0.5,tanh,integrator,0.0030831508338451385,0.42074012756347656,0.4194941520690918,-5.78180320690085,-0.8657399100879256,-0.8687056934125862
128,0.5,relu,go,0.005921579897403717,0.0051859901286661625,0.0037853920366615057,-5.129151991129465,-5.261794495325601,-5.57660582105969
128,0.5,relu,discrimination,0.0009533455013297498,0.00041747622890397906,0.00047523470129817724,-6.955533179267335,-7.781282952051259,-7.65170176796463
128,0.5,relu,flop,0.0007081238436512649,0.7681407332420349,0.7939078211784363,-7.252891559155954,-0.26378231621313764,-0.23078791870816595
128,0.5,relu,integrator,0.00035977220977656543,0.34331852197647095,0.3427700400352478,-7.93003947740593,-1.0690966272314728,-1.070695493874749
128,0.9,tanh,go,0.000387462874641642,0.6315268278121948,1.1514123678207397,-7.8558905211371,-0.4596148554143113,0.14098933475194272
128,0.9,tanh,discrimination,0.0002824073890224099,0.1883905529975891,0.15443430840969086,-8.172159887593967,-1.6692380614219915,-1.8679864613492978
128,0.9,tanh,flop,0.00023863319074735045,0.777867317199707,0.7524078488349915,-8.340582951741176,-0.2511993127930391,-0.2844767498778916
128,0.9,tanh,integrator,0.002041134750470519,0.3735429644584656,0.37248358130455017,-6.194249375545178,-0.9847222490076294,-0.9875623191687085
128,0.9,relu,go,0.0037359939888119698,0.6502679586410522,0.6543799638748169,-5.589741367607207,-0.430370756978535,-0.4240671117130342
128,0.9,relu,discrimination,0.002228609286248684,0.09773164987564087,0.05320505425333977,-6.106377526506963,-2.3255298227965984,-2.933601882385179
128,0.9,relu,flop,0.0008507593884132802,0.727042019367218,0.746745765209198,-7.0693812091892205,-0.3187710048145864,-0.2920304928639021
128,0.9,relu,integrator,0.00038153454079292715,0.4886484444141388,0.488505482673645,-7.871309171907208,-0.7161119756380725,-0.7164045840747799
256,0.1,tanh,go,0.002829441800713539,1.5489157438278198,1.7572005987167358,-5.867675830346181,0.4375551660417201,0.5637219738414507
256,0.1,tanh,discrimination,0.0017314323922619224,0.2017020732164383,0.16023863852024078,-6.358806240646781,-1.6009635553616668,-1.8310910841644092
256,0.1,tanh,flop,0.00013775685511063784,0.25020620226860046,0.5956622958183289,-8.890020346300966,-1.385469892013567,-0.5180813902597733
256,0.1,tanh,integrator,0.00647326186299324,0.49575677514076233,0.656182050704956,-5.040075145580267,-0.7016698452292983,-0.42131701222004814
256,0.1,relu,go,0.021219635382294655,0.019978579133749008,0.01716875098645687,-3.85282832868216,-3.913094622717457,-4.064664350664158
256,0.1,relu,discrimination,0.005177684593945742,0.004655034281313419,0.003503011306747794,-5.263397312226134,-5.3698060038734745,-5.654132307039255
256,0.1,relu,flop,0.0005278507014736533,0.12720902264118195,0.12810003757476807,-7.546697076603332,-2.0619236978780267,-2.054943776755775
256,0.1,relu,integrator,0.0010534415487200022,0.0007598801166750491,0.0006161066703498363,-6.855692809201836,-7.182349878343392,-7.39209044326995
256,0.5,tanh,go,0.0025159791111946106,0.4449174702167511,0.42840325832366943,-5.985093242565288,-0.8098664742028402,-0.8476903346399196
256,0.5,tanh,discrimination,0.00011622368037933484,0.27810123562812805,0.14392606914043427,-9.059993944469422,-1.279770074644832,-1.9384555199925184
256,0.5,tanh,flop,0.00016151800809893757,0.07049867510795593,0.13093839585781097,-8.730893916261232,-2.6521613621354523,-2.033028327015589
256,0.5,tanh,integrator,0.0036469234619289637,0.6647249460220337,0.7891359925270081,-5.613871353959593,-0.40838193889302354,-0.23681661237140017
256,0.5,relu,go,0.011288320645689964,0.01186966523528099,0.010370245203375816,-4.483986658944741,-4.433769273346215,-4.56881461156453
256,0.5,relu,discrimination,0.0008495036163367331,0.0016671009361743927,0.0009565934306010604,-7.070858359843417,-6.396669127451816,-6.952132094187759
256,0.5,relu,flop,0.0007382546900771558,0.6803964376449585,0.7582277655601501,-7.211221684394413,-0.38507965415174017,-0.2767714562061937
256,0.5,relu,integrator,0.0005818044883199036,0.13091328740119934,0.13115337491035461,-7.449376097392016,-2.033220103187322,-2.0313878397913916
256,0.9,tanh,go,0.001367594813928008,0.21887466311454773,0.2918952703475952,-6.594701692303416,-1.5192560275455627,-1.231360204242049
256,0.9,tanh,discrimination,0.00023574747319798917,0.12413141876459122,0.49759355187416077,-8.352749354650292,-2.0864144458523852,-0.6979716960933781
256,0.9,tanh,flop,0.00013084523379802704,0.4688374698162079,0.9399047493934631,-8.941495354580624,-0.7574991168309786,-0.06197673928484861
256,0.9,tanh,integrator,0.0018989238888025284,2.6509523391723633,0.5665426850318909,-6.26646792757472,0.974918948711613,-0.5682028526644007
256,0.9,relu,go,0.006027659401297569,0.05098839849233627,0.051644738763570786,-5.111396502585038,-2.9761571526778603,-2.963366951846513
256,0.9,relu,discrimination,0.0010363105684518814,0.04764263331890106,0.04757823050022125,-6.872088403570888,-3.044027260646908,-3.045379964790037
256,0.9,relu,flop,0.001255112118087709,0.7181921005249023,0.701729416847229,-6.6805303732670325,-0.3310181962413118,-0.35420739534633106
256,0.9,relu,integrator,0.0008314501610584557,0.15796588361263275,0.1579277217388153,-7.092339199722443,-1.8453761957729782,-1.845617807969975
512,0.1,tanh,go,0.003678272245451808,1.2193900346755981,1.147667646408081,-5.6053121355687665,0.19835076214032235,0.13773174936907534
512,0.1,tanh,discrimination,0.00011116464156657457,0.049795765429735184,0.06132204085588455,-9.104498198235065,-2.9998253300983375,-2.791615943472924
512,0.1,tanh,flop,0.0002671807014849037,1.909595012664795,1.921909213066101,-8.22758534389178,0.6468911843218518,0.6533190737748662
512,0.1,tanh,integrator,0.1487317681312561,1.5208640098571777,5.264212608337402,-1.905610809253202,0.4192786009020646,1.6609315823292443
512,0.1,relu,go,0.012863801792263985,0.013591629453003407,0.013036581687629223,-4.353337974603908,-4.298301157123368,-4.339995897367693
512,0.1,relu,discrimination,0.009957880713045597,0.014925872907042503,0.014269202016294003,-4.609391009841166,-4.204659135179721,-4.249651769428823
512,0.1,relu,flop,0.0007589629385620356,0.633960485458374,0.6318936347961426,-7.1835576110598645,-0.45576865226267826,-0.45903419837240045
512,0.1,relu,integrator,0.0007661543786525726,0.0006486554048024118,0.0005926024168729782,-7.17412686981895,-7.340608945595608,-7.430986844410955
512,0.5,tanh,go,0.0021717774216085672,0.26860618591308594,0.18775801360607147,-6.1322093584006465,-1.3145089649531057,-1.6726013069261396
512,0.5,tanh,discrimination,0.0003617389593273401,0.12261639535427094,0.4208689033985138,-7.924587713091644,-2.098694533962167,-0.8654338871454317
512,0.5,tanh,flop,8.570288628106937e-05,0.5488588809967041,1.0796457529067993,-9.36462405403537,-0.5999139178797804,0.07663298076242954
512,0.5,tanh,integrator,0.001933230203576386,3.259521245956421,0.8817623853683472,-6.248562994498392,1.1815803275254786,-0.1258326636154927
512,0.5,relu,go,0.009052143432199955,0.009645083919167519,0.009368011727929115,-4.704753705976246,-4.641306931867323,-4.670454400773637
512,0.5,relu,discrimination,0.00038014849997125566,0.0004573982150759548,0.00034812153899110854,-7.874948592184091,-7.689956178709497,-7.962958889188926
512,0.5,relu,flop,0.0016081485664471984,0.0034075742587447166,0.0032059273216873407,-6.432671720424094,-5.681754601895984,-5.742753894519186
512,0.5,relu,integrator,0.0008369197603315115,0.000698124582413584,0.0005878269439563155,-7.085782357862916,-7.267112986295209,-7.439077966383681
512,0.9,tanh,go,0.0014649995137006044,1.0996379852294922,0.6166616082191467,-6.525900368458141,0.09498102130078266,-0.4834348524993903
512,0.9,tanh,discrimination,0.0006228359998203814,0.2810594439506531,0.07072039693593979,-7.381227316495167,-1.2691890877123595,-2.6490212478865467
512,0.9,tanh,flop,9.712800965644419e-05,0.38432207703590393,1.1439123153686523,-9.239480762302827,-0.9562743356611592,0.13445424261501954
512,0.9,tanh,integrator,0.0006997280288487673,0.4252264201641083,0.8708939552307129,-7.264818828634336,-0.8551334985930775,-0.1382350601380362
512,0.9,relu,go,0.0071090226992964745,0.028262130916118622,0.028133902698755264,-4.946390499003389,-3.5662325006010955,-3.5707799281457087
512,0.9,relu,discrimination,0.0005085179582238197,0.00021570918033830822,0.0003003550518769771,-7.584010027024882,-8.441579444796549,-8.11054527684293
512,0.9,relu,flop,0.0016074449522420764,0.7415363192558289,0.7429998517036438,-6.433109346767263,-0.29903113781361085,-0.29705943385572514
512,0.9,relu,integrator,0.0007126805721782148,0.07959619909524918,0.07974248379468918,-7.24647724329451,-2.530788937331554,-2.528952788847256
